state,declaration_date,incident_type,datetime
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
KY,2011-05-04,Severe Storm,2011-05-04
IA,2011-05-05,Severe Storm,2011-05-05
IA,2011-05-05,Severe Storm,2011-05-05
IA,2011-05-05,Severe Storm,2011-05-05
IA,2011-05-05,Severe Storm,2011-05-05
IA,2011-05-05,Severe Storm,2011-05-05
IA,2011-05-05,Severe Storm,2011-05-05
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
OK,2011-05-13,Severe Storm,2011-05-13
TX,2011-05-24,Fire,2011-05-24
TX,2011-05-24,Fire,2011-05-24
TX,2011-05-29,Fire,2011-05-29
TX,2011-05-29,Fire,2011-05-29
TX,2011-05-29,Fire,2011-05-29
TX,2011-05-29,Fire,2011-05-29
TX,2011-05-29,Fire,2011-05-29
TX,2011-05-29,Fire,2011-05-29
TX,2011-06-03,Fire,2011-06-03
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
IL,2011-06-07,Severe Storm,2011-06-07
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
NY,2011-06-10,Flood,2011-06-10
GA,2011-06-15,Fire,2011-06-15
GA,2011-06-15,Fire,2011-06-15
GA,2011-06-15,Fire,2011-06-15
MA,2011-06-15,Tornado,2011-06-15
MA,2011-06-15,Tornado,2011-06-15
TX,2011-06-18,Fire,2011-06-18
TX,2011-06-18,Fire,2011-06-18
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
MO,2011-06-30,Flood,2011-06-30
NM,2011-06-30,Fire,2011-06-30
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
TX,2011-07-01,Fire,2011-07-01
NC,2011-07-04,Fire,2011-07-04
NC,2011-07-04,Fire,2011-07-04
TX,2011-07-11,Fire,2011-07-11
PA,2011-07-13,Severe Storm,2011-07-13
PA,2011-07-13,Severe Storm,2011-07-13
PA,2011-07-13,Severe Storm,2011-07-13
PA,2011-07-13,Severe Storm,2011-07-13
PA,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
OH,2011-07-13,Severe Storm,2011-07-13
TN,2011-07-20,Severe Storm,2011-07-20
TN,2011-07-20,Severe Storm,2011-07-20
TN,2011-07-20,Severe Storm,2011-07-20
TN,2011-07-20,Severe Storm,2011-07-20
TN,2011-07-20,Severe Storm,2011-07-20
TN,2011-07-20,Severe Storm,2011-07-20
TN,2011-07-20,Severe Storm,2011-07-20
OK,2011-08-01,Fire,2011-08-01
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
UT,2011-08-08,Flood,2011-08-08
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
MO,2011-08-12,Flood,2011-08-12
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
VA,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-26,Hurricane,2011-08-26
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
NY,2011-08-31,Hurricane,2011-08-31
OK,2011-08-31,Fire,2011-08-31
OK,2011-08-31,Fire,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
NC,2011-08-31,Hurricane,2011-08-31
CA,2011-09-02,Fire,2011-09-02
CA,2011-09-02,Fire,2011-09-02
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
MA,2011-09-03,Hurricane,2011-09-03
RI,2011-09-03,Hurricane,2011-09-03
RI,2011-09-03,Hurricane,2011-09-03
RI,2011-09-03,Hurricane,2011-09-03
RI,2011-09-03,Hurricane,2011-09-03
RI,2011-09-03,Hurricane,2011-09-03
RI,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
NH,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
PA,2011-09-03,Hurricane,2011-09-03
TX,2011-09-04,Fire,2011-09-04
TX,2011-09-04,Fire,2011-09-04
TX,2011-09-04,Fire,2011-09-04
TX,2011-09-04,Fire,2011-09-04
TX,2011-09-04,Fire,2011-09-04
TX,2011-09-04,Fire,2011-09-04
TX,2011-09-04,Fire,2011-09-04
TX,2011-09-04,Fire,2011-09-04
CA,2011-09-05,Fire,2011-09-05
CA,2011-09-05,Fire,2011-09-05
TX,2011-09-05,Fire,2011-09-05
TX,2011-09-05,Fire,2011-09-05
TX,2011-09-05,Fire,2011-09-05
TX,2011-09-05,Fire,2011-09-05
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
PA,2011-09-08,Flood,2011-09-08
